20190200|107|M1|602101||109|PEN|||00||0|||03/02/2019|COMPRA DE INSUMOS   VARIOS||74.71|0.00|080100&201902&107&M1|1|
20190200|107|M2|40111|||PEN|||00||0|||03/02/2019|COMPRA DE INSUMOS   VARIOS 01 0F608-00223141||12.96|0.00|080100&201902&107&M2|1|
20190200|107|M3|421201|||PEN|6|20109072177|01|F608|00223141|03/02/2019|03/02/2019|03/02/2019|COMPRA DE INSUMOS   VARIOS||0.00|87.67|080100&201902&107&M3|1|
20190200|99|M1|602101||109|PEN|||00||0|||04/02/2019|COMPRA DE INSUMOS   VARIOS||29.16|0.00|080100&201902&99&M1|1|
20190200|99|M2|40111|||PEN|||00||0|||04/02/2019|COMPRA DE INSUMOS   VARIOS 01 0F204-00188467||0.98|0.00|080100&201902&99&M2|1|
20190200|99|M3|421201|||PEN|6|20109072177|01|F204|00188467|04/02/2019|04/02/2019|04/02/2019|COMPRA DE INSUMOS   VARIOS||0.00|30.14|080100&201902&99&M3|1|
20190200|99|M4|976101||107|PEN|||00||0|||04/02/2019|AJUSTE REDONDEO COMPRA DE INSUMOS   VARIOS||0.00|0.00|080100&201902&99&M4|1|
20190200|99|M5|676101||107|PEN|||00||0|||04/02/2019|COMPRA DE INSUMOS   VARIOS||0.00|0.00|080100&201902&99&M5|1|
20190200|99|M6|791701|||PEN|||00||0|||04/02/2019|COMPRA DE INSUMOS   VARIOS||0.00|0.00|080100&201902&99&M6|1|
20190200|128|M1|602101||109|PEN|||00||0|||04/02/2019|COMPRA DE INSUMOS   VARIOS||52.93|0.00|080100&201902&128&M1|1|
20190200|128|M2|40111|||PEN|||00||0|||04/02/2019|COMPRA DE INSUMOS   VARIOS 01 0F200-00050049||9.53|0.00|080100&201902&128&M2|1|
20190200|128|M3|421201|||PEN|6|20557079441|01|F200|00050049|04/02/2019|04/02/2019|04/02/2019|COMPRA DE INSUMOS   VARIOS||0.00|62.46|080100&201902&128&M3|1|
20190200|93|M1|602101||109|PEN|||00||0|||05/02/2019|COMPRA DE INSUMOS   VARIOS||68.11|0.00|080100&201902&93&M1|1|
20190200|93|M2|40111|||PEN|||00||0|||05/02/2019|COMPRA DE INSUMOS   VARIOS 01 0F204-00188667||8.19|0.00|080100&201902&93&M2|1|
20190200|93|M3|421201|||PEN|6|20109072177|01|F204|00188667|05/02/2019|05/02/2019|05/02/2019|COMPRA DE INSUMOS   VARIOS||0.00|76.30|080100&201902&93&M3|1|
20190200|67|M1|602101||109|PEN|||00||0|||06/02/2019|COMPRA DE INSUMOS   VARIOS||479.69|0.00|080100&201902&67&M1|1|
20190200|67|M2|40111|||PEN|||00||0|||06/02/2019|COMPRA DE INSUMOS   VARIOS 01 0FT04-01025758||55.03|0.00|080100&201902&67&M2|1|
20190200|67|M3|421201|||PEN|6|20492092313|01|FT04|01025758|06/02/2019|06/02/2019|06/02/2019|COMPRA DE INSUMOS   VARIOS||0.00|534.72|080100&201902&67&M3|1|
